vinted_id,title,price,currency,brand,size,category,url,image_url
8606785878,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8606785878-haut-bustier?referrer=catalog,https://images1.vinted.net/t/06_0256d_n13xzNU5yPH5SgegGsBp3DHP/310x430/1775750212.webp?s=b904ef4faa720849c0c163ad583a71a5c25c0147
8699349906,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699349906-gaine?referrer=catalog,https://images1.vinted.net/t/06_00779_4QkB9raM99Mqx4mAVSFo4SV6/310x430/1776626643.webp?s=c39f6d38b39d81c860f3d42a94f5e4f2c2fdb18e
8699089539,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699089539-camiseta-larga-estampada-rosa?referrer=catalog,https://images1.vinted.net/t/01_01b21_b8H2jzsqFypXwdfppf1jtcPP/310x430/1776625151.webp?s=1c2590672d7cc5a2c109617ff9b6307e43f6f182
8699396736,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699396736-debardeur-de-sport-nike?referrer=catalog,https://images1.vinted.net/t/01_02458_FmndVgaGyBR8CgwM9pxeFG1e/310x430/1776626927.webp?s=7791581654c5d57054aabe44103f91a13b5e2139
8699289626,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699289626-t-shirt?referrer=catalog,https://images1.vinted.net/t/01_00f2a_2CZRDmPQJGMtMnfTaN6g3AGS/310x430/1776626285.webp?s=4b95714ca00bf22c603c73d668985b33ca8f6a49
8699199788,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699199788-camiseta-manga-corta-tigre?referrer=catalog,https://images1.vinted.net/t/01_026ee_poPtWRNU27znbNXBdx5SP6qc/310x430/1776625767.webp?s=a15921a73e81e8985c24008af9af586a1b176b91
8663380434,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8663380434-t-shirt?referrer=catalog,https://images1.vinted.net/t/06_014af_iCksV9VybDmm7Rqe6BJrgxBB/310x430/1776279309.webp?s=4212103acd50932e4b33fa0e0fc2f02b720d9b20
8699188693,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699188693-camiseta-americana-corta?referrer=catalog,https://images1.vinted.net/t/05_01b20_mhdqAybrpfpb6rNQXnrjNoSG/310x430/1776625704.webp?s=b0295d9537752a461dfd75323301f5fab046302d
8699243731,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699243731-blouse-sans-manche?referrer=catalog,https://images1.vinted.net/t/04_02008_x1aR6Bj37ePZVGmWEAh6M4YJ/310x430/1776626017.webp?s=878c1f73467a196db185b3fc31febd7a5478e298
8699392484,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699392484-kurze-bluse?referrer=catalog,https://images1.vinted.net/t/05_00781_KBD2mtYHCBDuwNNugLLUWMgJ/310x430/1776626901.webp?s=682049136b083c61e50c8916aa786ed4c80feb54
8693296733,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8693296733-blouse?referrer=catalog,https://images1.vinted.net/t/03_00385_FPZDpXhwvAMdsbQBUWAkt3YD/310x430/1776626152.webp?s=da0036367499c1d3c5e617988074b676584df6d4
288729674,,0.0,EUR,,,woman/dresses,https://www.vinted.it/member/288729674,https://images1.vinted.net/t/05_00fa0_1LVzAVFjUfHbEQrXZhppiRVk/50x50/1761344836.webp?s=26fad6f5fbcc52a232296146590f5a5cad2270ce
8699282991,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699282991-tunica?referrer=catalog,https://images1.vinted.net/t/06_015b2_kWZa5LB3Zq4jTTiPgKSMq2u8/310x430/1776626246.webp?s=10c0f7ce2bdd28084e94d080e4f5a2253bc33baf
8699039857,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699039857-gonna-in-denim-vintage?referrer=catalog,https://images1.vinted.net/t/05_00347_wKMWk2fTNs9rVEM8rXRSvP2e/310x430/1776624882.webp?s=852de7b66be1e4c3d05728e902fd5029bb0480aa
8699028373,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699028373-topje?referrer=catalog,https://images1.vinted.net/t/05_00f4b_JBJiJCu8gYtixMpav3evT6nQ/310x430/1776624820.webp?s=500794892104b73f4b184637018d5fa60ae4c793
8699395003,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699395003-robe-longue-vert-emeraude?referrer=catalog,https://images1.vinted.net/t/05_00bcc_Jm6CPqvUGThi9TX2uzytBaBq/310x430/1776626916.webp?s=9dfc2c9a0de32a211846d50b1e2dde8c95b87ac5
8699208100,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699208100-t-shirt-neu?referrer=catalog,https://images1.vinted.net/t/01_0164e_2q6M7YNUTDN8mhA44DwJzpA9/310x430/1776625814.webp?s=426b30a4bd0e8f8ae6d25ed58efa1239305c2de8
